id,Transport_service,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
1232,3,01-01-2019 03:22,01-01-2019 03:32,4,1.9,-73.98508453,40.74713135,-73.99512482,40.72488022,2,615,AO,X
1233,1,01-01-2019 03:22,01-01-2019 03:53,1,12.75,-73.961586,40.75933075,-73.78561401,40.72654343,1,1881,N,T
1234,2,01-01-2019 03:22,01-01-2019 03:33,1,2.06,-73.98202515,40.69139099,-73.99851227,40.69318008,2,656,AS,AS
1235,4,01-01-2019 03:22,01-01-2019 03:41,4,6.4,-73.9940033,40.68640137,-73.97857666,40.74119186,3,1165,AS,Y
1236,3,01-01-2019 03:22,01-01-2019 03:34,3,4.26,-73.99694061,40.76028061,-73.96391296,40.80791855,3,736,P,AH
1237,2,01-01-2019 03:23,01-01-2019 03:29,4,2.09,-74.00885773,40.72751617,-74.01502991,40.70435333,3,374,AB,AU
1238,4,01-01-2019 03:23,01-01-2019 03:25,2,0.4,-74.00614166,40.73542023,-74.00241852,40.74016953,3,141,Q,Q
1239,2,01-01-2019 03:23,01-01-2019 03:30,3,1.91,-73.97190857,40.76259995,-73.9487381,40.77381897,2,466,A,AM
1240,2,01-01-2019 03:23,01-01-2019 03:37,2,2,-73.97719574,40.75188065,-73.99120331,40.75074387,3,892,AD,D
1241,2,01-01-2019 03:23,01-01-2019 03:26,1,1.3,-73.92793274,40.76992035,-73.9412384,40.7553215,3,233,W,AN
1242,3,01-01-2019 03:23,01-01-2019 03:50,1,6.42,-73.98760223,40.76552963,-73.88922119,40.74517822,1,1666,AR,AJ
1243,4,01-01-2019 03:23,01-01-2019 03:29,3,1.26,-74.00478363,40.74690628,-73.98862457,40.74603653,2,411,AG,AO
1244,1,01-01-2019 03:23,01-01-2019 03:32,3,2,-73.98506927,40.73216629,-73.9707489,40.74892044,3,571,AT,AD
1245,4,01-01-2019 03:23,01-01-2019 03:25,1,0.4,-73.9538269,40.77877045,-73.94790649,40.77904511,3,118,C,AM
1246,3,01-01-2019 03:23,01-01-2019 03:35,2,1,-73.98600006,40.73099518,-73.99004364,40.71901703,2,750,AT,AC
1247,1,01-01-2019 03:23,01-01-2019 03:46,1,4,-73.98654938,40.73013687,-73.94641876,40.69594574,2,1357,AT,AW
1248,1,01-01-2019 03:23,01-01-2019 03:40,1,5.17,-73.98514557,40.74660492,-73.934021,40.79789352,3,981,AO,J
1249,2,01-01-2019 03:24,01-01-2019 03:34,3,3.2,-73.97692871,40.74899673,-73.94757843,40.78771591,1,611,AD,C
1250,4,01-01-2019 03:24,01-01-2019 03:43,3,3.6,-73.99395752,40.75521851,-73.95093536,40.76969147,3,1145,D,AM
1251,2,01-01-2019 03:25,01-01-2019 03:39,2,3.3,-73.98196411,40.76766205,-73.94821167,40.80384445,1,832,AR,J
1252,2,01-01-2019 03:25,01-01-2019 03:27,1,0.71,-74.00099945,40.75289154,-73.99394989,40.76171875,3,133,AG,P
1253,4,01-01-2019 03:25,01-01-2019 03:37,4,3.1,-73.97357178,40.78467178,-73.9648056,40.753479,3,745,I,N
1254,2,01-01-2019 03:25,01-01-2019 03:29,1,1.06,-73.91130829,40.77561188,-73.91190338,40.78297424,3,231,W,W
1255,4,01-01-2019 03:26,01-01-2019 03:35,4,1.6,-73.98643494,40.73471069,-74.00189209,40.71699524,1,561,R,X
1256,3,01-01-2019 03:26,01-01-2019 03:33,2,1.3,-73.96173096,40.75991821,-73.97343445,40.74817657,3,441,AK,AD
1257,4,01-01-2019 03:26,01-01-2019 03:36,2,1.49,-73.98547363,40.74222946,-74.00512695,40.74103165,2,617,R,Q
1258,2,01-01-2019 03:26,01-01-2019 03:47,1,5.3,-74.00144959,40.73931885,-73.96964264,40.80023956,1,1311,Q,U
1259,4,01-01-2019 03:26,01-01-2019 03:40,4,6.3,-73.94933319,40.71416473,-73.91562653,40.76636124,3,856,Z,W
1260,3,01-01-2019 03:27,01-01-2019 03:35,3,1.8,-73.99853516,40.71995544,-73.98336029,40.74300003,2,496,X,AO
1261,1,01-01-2019 03:27,01-01-2019 03:39,3,2.9,-73.9877243,40.75098801,-73.97484589,40.72079086,1,710,AO,AT
1262,2,01-01-2019 03:27,01-01-2019 03:33,3,2,-73.94311523,40.79405212,-73.91533661,40.80173874,3,396,J,J
1263,1,01-01-2019 03:27,01-01-2019 03:34,3,1.5,-73.98913574,40.75305557,-73.98382568,40.73986053,1,448,D,R
1264,3,01-01-2019 03:27,01-01-2019 03:33,2,1.9,-73.97954559,40.75278091,-73.98033142,40.77324677,2,369,AD,AV
1265,3,01-01-2019 03:27,01-01-2019 04:00,2,7.4,-73.97909546,40.75396347,-73.88072968,40.75219727,1,1953,AD,AJ
1266,1,01-01-2019 03:27,01-01-2019 03:29,2,0.45,-73.96786499,40.75707626,-73.97276306,40.75563049,2,133,N,N
1267,1,01-01-2019 03:27,01-01-2019 03:55,1,8,-73.98295593,40.7420845,-73.95046997,40.82126617,2,1690,Y,AL
1268,2,01-01-2019 03:28,01-01-2019 03:34,2,1.84,-73.97553253,40.76527023,-73.95311737,40.77273941,2,423,A,AM
1269,4,01-01-2019 03:28,01-01-2019 03:40,3,3.05,-73.94519806,40.80540085,-73.94950104,40.77283096,2,727,J,AM
1270,1,01-01-2019 03:28,01-01-2019 03:34,1,1.4,-73.97579956,40.75089264,-73.96202087,40.76037598,3,405,AD,AK
1271,3,01-01-2019 03:28,01-01-2019 04:02,2,6.01,-73.99848938,40.75041962,-73.95588684,40.6946106,1,2038,AG,AW
1272,1,01-01-2019 03:28,01-01-2019 03:54,3,10.58,-73.97800446,40.75248337,-73.86119843,40.83523178,3,1585,AD,AI
1273,2,01-01-2019 03:28,01-01-2019 03:41,3,2.81,-74.00514221,40.71920013,-73.97823334,40.74246979,2,762,,Y
1274,2,01-01-2019 03:29,01-01-2019 03:33,4,0.8,-73.91906738,40.70417023,-73.91127777,40.71229172,1,252,E,E
1275,3,01-01-2019 03:29,01-01-2019 03:42,1,2.4,-73.94086456,40.71188736,-73.91413116,40.69167328,1,797,Z,E
1276,4,01-01-2019 03:29,01-01-2019 03:38,2,1.96,-73.99175262,40.74985123,-73.98667908,40.76927185,1,567,D,AR
1277,4,01-01-2019 03:29,01-01-2019 03:40,2,2.1,-73.87276459,40.70261002,-73.91129303,40.69963455,1,641,B,E
1278,1,01-01-2019 03:30,01-01-2019 03:38,2,1.69,-73.97159576,40.7469635,-73.9892807,40.73064041,2,506,AD,H
1279,1,01-01-2019 03:30,01-01-2019 03:56,1,6.5,-73.98549652,40.74718857,-73.96363068,40.67299652,1,1561,AO,V
1280,3,01-01-2019 03:30,01-01-2019 03:44,2,5.4,-73.954216,40.76413345,-73.99972534,40.71527481,2,860,K,X
1281,2,01-01-2019 03:30,01-01-2019 03:37,3,2.11,-73.97828674,40.78322983,-73.9559021,40.8034668,2,457,I,AH
1282,2,01-01-2019 03:30,01-01-2019 03:34,4,1.2,-73.96195221,40.77099228,-73.97696686,40.76426697,2,235,O,A
1283,3,01-01-2019 03:30,01-01-2019 03:49,2,6.44,-73.97784424,40.72556686,-73.94922638,40.76295471,1,1138,AT,K
1284,2,01-01-2019 03:30,01-01-2019 03:34,1,1.06,-73.94192505,40.75445557,-73.93684387,40.76415634,2,255,AN,AM
1285,1,01-01-2019 03:30,01-01-2019 03:37,2,1.61,-73.97702789,40.75193024,-73.99253845,40.73559952,2,402,AD,R
1286,1,01-01-2019 03:31,01-01-2019 03:55,2,8.12,-73.98384094,40.74900818,-73.9460907,40.82736206,2,1470,AO,AL
1287,1,01-01-2019 03:31,01-01-2019 03:53,3,7.98,-73.9825058,40.71820831,-73.90860748,40.74655151,3,1356,AC,L
1288,1,01-01-2019 03:31,01-01-2019 03:35,3,0.76,-73.98665619,40.73017883,-73.97927856,40.73605728,3,278,H,Y
1289,1,01-01-2019 03:31,01-01-2019 03:43,3,3.4,-73.9940567,40.74116898,-73.97678375,40.78011703,2,743,AP,I
1290,1,01-01-2019 03:32,01-01-2019 03:50,1,5,-73.96826172,40.75982666,-73.95287323,40.8179245,2,1122,N,AL
1291,3,01-01-2019 03:32,01-01-2019 03:36,3,1.09,-73.97660065,40.7858696,-73.96788788,40.79759979,2,263,I,U
1292,3,01-01-2019 03:32,01-01-2019 03:51,1,5.9,-73.98268127,40.67789841,-73.99104309,40.74528503,1,1134,V,D
1293,2,01-01-2019 03:33,01-01-2019 03:48,4,6.37,-73.97460175,40.75317001,-73.92610931,40.80548859,3,935,AD,J
1294,2,01-01-2019 03:33,01-01-2019 03:49,2,7.73,-74.00681305,40.71343231,-73.90838623,40.73853683,1,976,,L
1295,1,01-01-2019 03:33,01-01-2019 04:19,2,9.5,-73.9175415,40.68692017,-73.86222839,40.75468826,2,2793,E,F
1296,3,01-01-2019 03:33,01-01-2019 03:41,4,1.91,-73.97773743,40.78401184,-73.95184326,40.77796173,3,499,I,AM
1297,2,01-01-2019 03:34,01-01-2019 03:40,3,1.4,-73.9664917,40.76478577,-73.95115662,40.7748909,3,383,AK,AM
1298,3,01-01-2019 03:34,01-01-2019 03:57,1,9.12,-73.98619843,40.73294067,-73.94712067,40.82920837,3,1435,R,AL
1299,2,01-01-2019 03:34,01-01-2019 03:50,2,4.8,-73.94723511,40.79089737,-73.92557526,40.74370956,3,957,C,L
1300,1,01-01-2019 03:34,01-01-2019 03:52,4,4.15,-73.9935379,40.74991226,-73.94948578,40.78199005,2,1083,D,C
1301,3,01-01-2019 03:34,01-01-2019 03:54,1,8.45,-74.00682831,40.71976471,-74.02835846,40.63233185,2,1219,,M
1302,1,01-01-2019 03:34,01-01-2019 03:54,2,7,-73.92284393,40.74388504,-73.87201691,40.70981979,3,1219,L,B
1303,4,01-01-2019 03:34,01-01-2019 03:39,3,0.61,-73.99365234,40.71910858,-73.99873352,40.71392059,1,304,X,X
1304,4,01-01-2019 03:35,01-01-2019 03:44,4,1.75,-73.99649048,40.76501083,-73.97857666,40.76143265,1,555,P,A
1305,2,01-01-2019 03:36,01-01-2019 03:51,4,9.84,-73.87241364,40.7744751,-73.9542923,40.69477463,3,942,F,AW
1306,2,01-01-2019 03:36,01-01-2019 03:44,1,2.36,-73.95426178,40.75680161,-73.9485321,40.78487778,1,524,K,C
1307,3,01-01-2019 03:36,01-01-2019 03:45,3,1.1,-73.96712494,40.76392365,-73.96242523,40.75813293,2,587,AK,N
1308,1,01-01-2019 03:36,01-01-2019 03:52,1,5.7,-73.99011993,40.68725967,-73.96858215,40.63389969,1,974,AS,AF
1309,3,01-01-2019 03:36,01-01-2019 03:43,2,1.7,-73.97132111,40.78258896,-73.97894287,40.76347351,2,464,I,A
1310,3,01-01-2019 03:36,01-01-2019 03:39,1,0.46,-73.97924042,40.73727798,-73.97857666,40.73439789,3,218,Y,AT
1311,1,01-01-2019 03:36,01-01-2019 03:43,3,1,-74.00431824,40.73051453,-74.00511932,40.71888351,1,442,AB,
1312,3,01-01-2019 03:36,01-01-2019 03:58,4,5.41,-73.92214966,40.70613861,-73.94657135,40.64934921,3,1317,E,AF
1313,4,01-01-2019 03:37,01-01-2019 03:50,3,3.9,-73.96239471,40.76387405,-73.92658997,40.77613831,3,815,AK,W
1314,3,01-01-2019 03:37,01-01-2019 03:59,3,9.48,-73.99408722,40.71773148,-73.91240692,40.80723953,1,1357,X,J
1315,3,01-01-2019 03:37,01-01-2019 03:46,3,1.37,-73.98143005,40.733181,-73.98052216,40.72203064,3,525,AT,AC
1316,2,01-01-2019 03:38,01-01-2019 03:45,2,1.78,-73.95162201,40.77790833,-73.95025635,40.79735184,3,441,AM,J
1317,4,01-01-2019 03:38,01-01-2019 03:48,2,2.56,-73.99069977,40.66781235,-73.98692322,40.64339066,1,609,M,M
1318,3,01-01-2019 03:38,01-01-2019 04:03,4,7.6,-74.00279236,40.73389435,-73.9542923,40.820858,1,1505,AB,AL
1319,1,01-01-2019 03:38,01-01-2019 03:40,1,0.2,-73.99428558,40.7665062,-73.99645233,40.76345825,1,113,P,P
1320,1,01-01-2019 03:39,01-01-2019 03:42,1,0.76,-73.99938202,40.74407578,-73.98986816,40.7471962,2,188,AP,D
1321,3,01-01-2019 03:39,01-01-2019 03:56,3,5,-73.98869324,40.71876526,-73.95224762,40.77975845,3,1002,AC,C
1322,4,01-01-2019 03:39,01-01-2019 03:52,2,2.28,-74.00624847,40.71699905,-73.98000336,40.72463989,3,751,,AT
1323,4,01-01-2019 03:39,01-01-2019 03:59,3,4.6,-73.96537781,40.71097183,-73.98277283,40.70212555,1,1194,Z,AS
1324,1,01-01-2019 03:39,01-01-2019 03:53,4,3.2,-74.00669098,40.73143387,-73.99298859,40.70043182,1,854,AB,AS
1325,3,01-01-2019 03:40,01-01-2019 03:52,1,3.8,-73.998703,40.73464966,-73.95729065,40.76595306,2,742,AB,K
1326,3,01-01-2019 03:40,01-01-2019 03:46,1,1.09,-73.99112701,40.76605988,-73.99651337,40.7531395,3,382,P,D
1327,2,01-01-2019 03:40,01-01-2019 03:44,3,0.6,-74.00868225,40.71604156,-74.01108551,40.70889282,1,295,,AU
1328,2,01-01-2019 03:40,01-01-2019 03:51,3,2.09,-73.99974823,40.73336029,-73.9733963,40.73846817,2,653,AB,Y
1329,4,01-01-2019 03:40,01-01-2019 03:49,3,1.39,-73.97686005,40.7224884,-73.98957062,40.73453903,1,538,AT,R
1330,3,01-01-2019 03:40,01-01-2019 03:46,4,1.77,-73.95453644,40.77801132,-73.96195221,40.79536057,3,336,AM,U
1331,2,01-01-2019 03:41,01-01-2019 04:02,4,6.27,-73.95468903,40.71681595,-73.97693634,40.77479553,3,1325,Z,AV
1332,1,01-01-2019 03:41,01-01-2019 03:54,2,2.86,-73.97253418,40.79401016,-73.94314575,40.81753159,3,804,U,AL
1333,3,01-01-2019 03:41,01-01-2019 03:54,3,4.2,-73.95249176,40.69488907,-73.89868927,40.66889191,2,806,AW,AE
1334,2,01-01-2019 03:41,01-01-2019 04:01,3,4.11,-73.97028351,40.75267029,-73.92314911,40.76201248,1,1228,N,W
1335,4,01-01-2019 03:41,01-01-2019 03:50,4,2.27,-73.97927856,40.74396133,-73.9677887,40.77031326,2,532,Y,AK
1336,4,01-01-2019 03:41,01-01-2019 04:01,3,9.3,-73.98957825,40.71908188,-73.94373322,40.81868744,2,1197,AC,AL
1337,3,01-01-2019 03:41,01-01-2019 03:51,1,2.02,-73.9815979,40.73985672,-74.00151062,40.72624207,2,570,Y,AB
1338,1,01-01-2019 03:41,01-01-2019 04:03,2,5.48,-73.95271301,40.72704315,-74.00263977,40.73952103,2,1326,Z,Q
1339,3,01-01-2019 03:41,01-01-2019 03:54,3,2.8,-73.97247314,40.76332474,-74.00271606,40.74991989,2,785,A,AG
1340,3,01-01-2019 03:41,01-01-2019 04:11,4,12.8,-73.98415375,40.75505066,-73.98640442,40.63356018,1,1822,AA,AF
1341,4,01-01-2019 03:41,01-01-2019 04:05,1,5.08,-73.98693848,40.73649597,-73.95121002,40.72809601,2,1457,R,Z
1342,3,01-01-2019 03:42,01-01-2019 03:50,3,1.39,-73.99302673,40.72022247,-73.99983978,40.73455811,1,489,X,AB
1343,2,01-01-2019 03:42,01-01-2019 03:55,1,5.39,-73.91487122,40.76421356,-73.9407196,40.78899002,1,776,W,J
1344,4,01-01-2019 03:42,01-01-2019 03:50,4,2.84,-73.99152374,40.76504135,-73.96328735,40.79629898,3,469,P,U
1345,3,01-01-2019 03:42,01-01-2019 03:43,4,0.38,-73.96408081,40.76135635,-73.96773529,40.75862122,3,90,AK,N
1346,4,01-01-2019 03:42,01-01-2019 04:02,3,6.4,-73.99673462,40.76018906,-73.9379425,40.80963135,3,1235,P,J
1347,4,01-01-2019 03:42,01-01-2019 03:47,3,1.6,-73.96427155,40.80255127,-73.9739151,40.78393555,1,328,AH,I
1348,3,01-01-2019 03:44,01-01-2019 04:01,4,6.98,-73.91636658,40.75774384,-73.82679749,40.74885559,1,1049,W,AQ
1349,1,01-01-2019 03:44,01-01-2019 04:00,4,4.65,-73.96740723,40.75996017,-73.91204834,40.7770462,3,929,N,W
1350,3,01-01-2019 03:45,01-01-2019 04:04,3,3.56,-73.93759155,40.83268356,-73.92388153,40.848629,2,1165,S,S
1351,2,01-01-2019 03:45,01-01-2019 04:10,2,4.3,-73.91143036,40.69257736,-73.96688843,40.71003342,3,1539,E,Z
1352,2,01-01-2019 03:45,01-01-2019 03:59,1,4.8,-73.95626831,40.81325912,-73.95587921,40.76697159,3,872,AL,K
1353,1,01-01-2019 03:46,01-01-2019 04:04,1,4.83,-73.96903229,40.75420761,-73.97232819,40.78644562,2,1110,N,I
1354,2,01-01-2019 03:46,01-01-2019 04:01,4,10.3,-73.92870331,40.81214142,-74.01249695,40.70264053,1,883,J,AU
1355,4,01-01-2019 03:46,01-01-2019 03:54,2,1.7,-73.99726105,40.72216797,-73.99336243,40.74211884,2,500,X,AP
1356,1,01-01-2019 03:46,01-01-2019 03:55,3,1.71,-73.93139648,40.75196838,-73.90803528,40.75706863,3,546,L,W
1357,3,01-01-2019 03:47,01-01-2019 03:59,2,4.84,-73.98274994,40.73112869,-73.94515991,40.7869606,1,730,AT,C
1358,3,01-01-2019 03:48,01-01-2019 03:59,4,2.53,-73.97863007,40.75011063,-73.95149231,40.7698555,1,708,AD,AM
1359,3,01-01-2019 03:48,01-01-2019 04:10,4,12.2,-73.97376251,40.7842865,-73.83448029,40.84003067,2,1322,I,AI
1360,3,01-01-2019 03:48,01-01-2019 04:00,1,3.96,-73.97476196,40.7879715,-73.93726349,40.81262589,2,707,I,AL
1361,3,01-01-2019 03:48,01-01-2019 04:06,1,3.3,-73.98976898,40.77267075,-73.97930145,40.74050903,1,1072,AV,Y
1362,1,01-01-2019 03:49,01-01-2019 03:58,2,1.43,-74.00322723,40.7389183,-73.98079681,40.72998047,3,567,Q,AT
1363,1,01-01-2019 03:49,01-01-2019 03:51,2,0.4,-73.99210358,40.76979828,-73.99621582,40.76369476,1,175,AR,P
1364,3,01-01-2019 03:49,01-01-2019 03:56,3,2.1,-73.9942627,40.75130463,-73.98335266,40.77646255,2,441,D,AV
1365,1,01-01-2019 03:49,01-01-2019 04:17,4,17.43,-73.98153687,40.75621414,-73.78209686,40.64429855,2,1721,AA,G
1366,2,01-01-2019 03:49,01-01-2019 04:05,4,4.96,-74.00572968,40.71149063,-73.99902344,40.66275024,1,930,AU,M
1367,1,01-01-2019 03:49,01-01-2019 04:01,4,2.6,-74.00794983,40.73817444,-73.99043274,40.713974,3,714,Q,AC
1368,3,01-01-2019 03:50,01-01-2019 04:01,2,3.73,-73.98900604,40.73495865,-73.95467377,40.77787781,2,698,R,AM
1369,3,01-01-2019 03:50,01-01-2019 04:15,2,6.7,-73.9513092,40.71239471,-73.95413208,40.76813507,3,1476,Z,K
1370,1,01-01-2019 03:51,01-01-2019 04:16,4,4.7,-73.94324493,40.70763016,-73.91984558,40.76260757,2,1512,Z,W
1371,4,01-01-2019 03:51,01-01-2019 03:59,3,2.7,-73.98940277,40.76841354,-73.96321106,40.79859924,1,531,AR,AH
1372,1,01-01-2019 03:51,01-01-2019 04:07,3,4.3,-73.97193146,40.78205872,-73.9865799,40.7400856,3,990,I,R
1373,3,01-01-2019 03:51,01-01-2019 04:05,2,2.7,-73.93497467,40.69684219,-73.91959381,40.67089462,3,842,E,E
1374,1,01-01-2019 03:51,01-01-2019 03:55,1,0.45,-73.99021149,40.76182175,-73.99598694,40.76079559,3,196,P,P
1375,3,01-01-2019 03:52,01-01-2019 04:12,3,8.71,-73.9720459,40.76281357,-73.95372009,40.69036865,2,1214,A,AW
1376,4,01-01-2019 03:52,01-01-2019 04:01,2,3.43,-74.00122833,40.74663162,-73.97651672,40.78562164,3,577,AG,I
1377,3,01-01-2019 03:52,01-01-2019 04:23,4,11.14,-73.98615265,40.76269913,-73.97447968,40.64770126,2,1890,AR,AF
1378,2,01-01-2019 03:52,01-01-2019 04:02,3,2.43,-73.95207214,40.69352341,-73.98222351,40.68682098,1,595,AW,V
1379,4,01-01-2019 03:52,01-01-2019 03:58,2,1.1,-73.95046997,40.77148056,-73.96264648,40.76322556,1,395,AM,AK
1380,3,01-01-2019 03:52,01-01-2019 04:06,4,3.58,-73.96818542,40.75552368,-73.91687012,40.7575264,3,834,N,W
1381,2,01-01-2019 03:52,01-01-2019 03:57,1,0.82,-73.99234009,40.74927139,-73.989151,40.75865936,1,286,D,AA
1382,1,01-01-2019 03:52,01-01-2019 04:06,1,4.9,-73.9784317,40.724617,-73.99401093,40.68567657,3,856,AT,AS
1383,2,01-01-2019 03:53,01-01-2019 04:05,2,2.2,-73.93824768,40.68997192,-73.90659332,40.6970787,3,737,AW,E
1384,2,01-01-2019 03:53,01-01-2019 04:03,2,5.2,-73.97725677,40.78454971,-73.94134521,40.8387413,2,575,I,S
1385,3,01-01-2019 03:53,01-01-2019 04:15,2,7.8,-73.97981262,40.74271393,-73.94187927,40.82695007,3,1331,Y,AL
1386,1,01-01-2019 03:54,01-01-2019 04:14,3,4.32,-73.99671936,40.7376976,-73.97584534,40.79147339,1,1239,AP,U
1387,3,01-01-2019 03:54,01-01-2019 04:04,1,4.47,-73.87349701,40.82460022,-73.9397583,40.80124283,1,590,AI,J
1388,4,01-01-2019 03:54,01-01-2019 04:12,4,4.8,-73.9197464,40.74352264,-73.98382568,40.74906158,3,1118,L,AO
1389,1,01-01-2019 03:54,01-01-2019 04:15,4,5.6,-73.95731354,40.77734756,-73.95079041,40.72382355,3,1279,O,Z
1390,2,01-01-2019 03:54,01-01-2019 04:03,4,1.65,-73.99034882,40.74876785,-73.99356079,40.7311058,2,514,D,H
1391,3,01-01-2019 03:54,01-01-2019 04:13,1,3.7,-73.98712158,40.71972275,-73.99739075,40.75639725,3,1116,AC,P
1392,1,01-01-2019 03:54,01-01-2019 03:57,1,0.8,-73.9990387,40.74212265,-73.99352264,40.75221252,3,208,AP,D
1393,3,01-01-2019 03:54,01-01-2019 04:10,1,3.2,-73.98782349,40.76773071,-74.00385284,40.72993469,2,960,AR,AB
1394,4,01-01-2019 03:54,01-01-2019 04:18,2,4,-73.9847641,40.73678589,-73.97215271,40.75798798,1,1447,R,N
1395,1,01-01-2019 03:55,01-01-2019 04:07,3,2.73,-73.99478149,40.75049973,-73.97683716,40.72553635,1,772,D,AT
1396,3,01-01-2019 03:56,01-01-2019 04:08,1,2.25,-73.99241638,40.72467041,-73.99049377,40.74868774,3,759,H,D
1397,4,01-01-2019 03:56,01-01-2019 04:06,2,2.36,-73.99002075,40.72394943,-73.97537231,40.75218964,3,642,AC,AD
1398,4,01-01-2019 03:56,01-01-2019 04:23,1,5.85,-73.98045349,40.73041153,-73.91970825,40.70203781,2,1630,AT,E
1399,4,01-01-2019 03:56,01-01-2019 04:03,2,1.1,-73.94225311,40.8174324,-73.93886566,40.83058929,1,415,AL,S
1400,4,01-01-2019 03:56,01-01-2019 04:07,1,3.1,-73.95185852,40.77794647,-73.98576355,40.75170136,1,663,AM,AO
1401,4,01-01-2019 03:56,01-01-2019 04:04,3,1.7,-73.98222351,40.76897049,-73.9788208,40.78754425,3,511,AR,I
1402,1,01-01-2019 03:56,01-01-2019 04:37,2,8.2,-73.9990387,40.75994873,-73.9405365,40.68281174,1,2433,P,AW
1403,4,01-01-2019 03:57,01-01-2019 03:59,3,0.3,-73.96430969,40.71253204,-73.96000671,40.713974,2,150,Z,Z
1404,2,01-01-2019 03:58,01-01-2019 04:00,4,0.37,-73.99555969,40.74943161,-73.99202728,40.74653625,1,180,D,D
1405,4,01-01-2019 03:58,01-01-2019 04:07,2,1.46,-73.95284271,40.80810928,-73.95362854,40.82357025,3,590,AH,AL
1406,4,01-01-2019 03:58,01-01-2019 04:30,1,5.4,-74.0011673,40.74164963,-73.93836212,40.6994133,3,1937,Q,E
1407,2,01-01-2019 03:58,01-01-2019 04:05,4,1.6,-73.96708679,40.76283264,-73.95569611,40.77872849,2,419,AK,C
1408,4,01-01-2019 03:58,01-01-2019 04:10,3,3.11,-73.92471313,40.76164627,-73.89366913,40.75967407,2,699,W,AJ
1409,2,01-01-2019 03:58,01-01-2019 04:03,2,1.52,-73.95449829,40.76979065,-73.96949005,40.76015854,2,321,K,N
1410,2,01-01-2019 03:58,01-01-2019 04:06,3,1.6,-73.96818542,40.75541306,-73.98806,40.74583817,3,464,N,AO
1411,3,01-01-2019 03:58,01-01-2019 04:28,1,10.4,-73.9771347,40.75003815,-73.82691956,40.7570343,1,1780,AD,AQ
1412,2,01-01-2019 03:59,01-01-2019 04:04,1,1.56,-73.99073792,40.75085068,-74.00157928,40.73643875,1,329,D,Q
1413,1,01-01-2019 04:00,01-01-2019 04:13,3,3.9,-73.98908997,40.73065948,-74.01248932,40.70165634,3,792,H,AU
1414,1,01-01-2019 04:00,01-01-2019 04:33,4,14.08,-73.99134064,40.7612114,-74.0103302,40.63816834,2,1972,P,M
1415,3,01-01-2019 04:01,01-01-2019 04:21,4,5.37,-73.98509979,40.7365036,-73.91741943,40.74032211,3,1220,R,L
1416,3,01-01-2019 04:01,01-01-2019 04:16,1,5.14,-73.98387909,40.74338913,-73.93791199,40.80083084,2,922,AO,J
1417,1,01-01-2019 04:01,01-01-2019 04:05,1,0.7,-73.94599915,40.77344131,-73.94686127,40.7804451,2,249,AM,AM
1418,2,01-01-2019 04:01,01-01-2019 04:10,3,2.02,-73.9917984,40.68476868,-73.99452209,40.66398621,3,563,AS,M
1419,2,01-01-2019 04:01,01-01-2019 04:02,3,0.62,-73.95011902,40.78416824,-73.94364929,40.78894043,2,96,C,C
1420,4,01-01-2019 04:02,01-01-2019 04:17,2,3.3,-73.99073792,40.76099777,-73.98778534,40.73263168,3,937,P,H
1421,3,01-01-2019 04:02,01-01-2019 04:46,3,15.84,-73.93911743,40.81338882,-73.98880768,40.6957283,1,2636,AL,AS
1422,1,01-01-2019 04:02,01-01-2019 04:13,3,2.52,-73.95992279,40.72003174,-73.9850769,40.7191925,1,681,Z,AC
1423,2,01-01-2019 04:03,01-01-2019 04:11,1,2.4,-73.9626236,40.76070786,-73.94002533,40.75127029,1,523,AK,AN
1424,4,01-01-2019 04:03,01-01-2019 04:25,2,8.2,-73.93917847,40.7053566,-74.01977539,40.65000153,1,1357,Z,M
1425,4,01-01-2019 04:03,01-01-2019 04:04,4,0.07,-73.94777679,40.73083115,-73.94464111,40.73204041,1,61,Z,AN
1426,3,01-01-2019 04:03,01-01-2019 04:14,4,2.5,-73.98110962,40.72541046,-73.99196625,40.74959183,1,669,AT,D
1427,4,01-01-2019 04:03,01-01-2019 04:16,2,2.3,-73.95206451,40.70642853,-73.97091675,40.68963242,2,797,Z,V
1428,2,01-01-2019 04:03,01-01-2019 04:28,4,8.1,-73.99382019,40.76696014,-73.98908997,40.66583252,2,1506,P,M
1429,4,01-01-2019 04:04,01-01-2019 04:17,4,3.3,-73.99226379,40.70151138,-73.93522644,40.69704056,1,808,AS,E
1430,1,01-01-2019 04:04,01-01-2019 04:16,3,4.2,-73.99035645,40.71902084,-73.95593262,40.73220825,2,735,AC,Z
1431,3,01-01-2019 04:04,01-01-2019 04:13,3,2.69,-73.95285034,40.7762413,-73.97805023,40.74598312,1,545,AM,Y
1432,3,01-01-2019 04:05,01-01-2019 04:23,1,2.3,-73.9895401,40.76256943,-74.00622559,40.73309326,3,1080,AA,AB
1433,2,01-01-2019 04:05,01-01-2019 04:15,2,1.9,-74.00016022,40.72720718,-73.983284,40.74459839,2,618,AB,AO
1434,2,01-01-2019 04:05,01-01-2019 04:23,4,5.26,-73.99970245,40.73353958,-73.95910645,40.79922867,2,1100,AB,AH
